source,product,Brand_custom,Category_custom,Flavor_custom,Item_custom,name,date,status,sentiment,topic,notes,author,verified,vine,stars,pvotes,tvotes,title,text,image,video,reviewid,reviewlink,parent,statusdt,statustime,helpfulcount,commenttext,commentauthor,officialcomment,totalcomments,commentts,commentdatestring,inputtime
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/11/18,Not Assigned,Not Assigned,Not Assigned,,Quiana Thomas,TRUE,n/a,5,0,0,Will buy more,These are so good,No,No,R3MS7GSI3L3DV0,https://www.amazon.com/review/R3MS7GSI3L3DV0/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",11/2/17,Not Assigned,Not Assigned,Not Assigned,,Night of Starz,TRUE,n/a,5,5,5,Dang Gluten Free Coconut Chips - Great taste,"Love this coconut sugar coconut treat - the taste is very good; the contents just need to be much more for $7.31 a bag. Firstly, I value anyone putting out high-quality, nutritious, whole-food snacks.  That said, this comment does not reflect poorly upon the quality inside the bag, but the amount of product in the bag was very small. I really looked forward to this product's arrival & this was not a $7.31 value in the bag, there was very little actual product in the bag.",No,No,R23P79356RHG59,https://www.amazon.com/review/R23P79356RHG59/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",9/23/17,Not Assigned,Not Assigned,Not Assigned,,M. ONeal,TRUE,n/a,5,0,0,Totally yummy!,"Really, awesome, totally tasty, can't stop eating them!",No,No,R3PTHSN1ZO3AK5,https://www.amazon.com/review/R3PTHSN1ZO3AK5/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",8/6/17,Not Assigned,Not Assigned,Not Assigned,,Echojomama,FALSE,n/a,5,0,0,Coconut crack,These things are addictive. Thank goodness I can't find them in the store or I'd be broke.,No,No,R37011NXZ423EU,https://www.amazon.com/review/R37011NXZ423EU/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",5/14/17,Not Assigned,Not Assigned,Not Assigned,,Donna Gonzalez,TRUE,n/a,5,0,0,Gluten free toasted coconut chips! Thank you,I love these toasted coconut chips!  I will be ordering more soon!,No,No,R3GVUJQB2ZQRSZ,https://www.amazon.com/review/R3GVUJQB2ZQRSZ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/16/17,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,FALSE,n/a,5,0,0,Five Stars,Really freaking good!,No,No,R2SWNQPQW15PRI,https://www.amazon.com/review/R2SWNQPQW15PRI/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/17/17,Not Assigned,Not Assigned,Not Assigned,,Be nice,TRUE,n/a,5,0,0,Five Stars,addictive!,No,No,REXWXT8A03H0R,https://www.amazon.com/review/REXWXT8A03H0R/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/9/17,Not Assigned,Not Assigned,Not Assigned,,Amazon Customer,TRUE,n/a,5,1,1,Addicting....,"These things are like CRACK!  If you're debating, just go ahead and order.  They'll change your life!",No,No,R13PPSOH0G2DOY,https://www.amazon.com/review/R13PPSOH0G2DOY/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",2/25/17,Not Assigned,Not Assigned,Not Assigned,,Brak A. Roni,TRUE,n/a,5,2,2,Second to none...at least none that I've found!,"I love these chips, and the caramel sea salt are my favorite flavor. I recently purchased a different organic brand to try but they were greasy, clumpy, and just not the same. I recently saw that my local Costco has variety packs of Dang chips so will probably buy them there to save a little money. These are one of my favorite sweet treats.",No,No,R1Q4EBW9GDNCUV,https://www.amazon.com/review/R1Q4EBW9GDNCUV/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",1/22/17,Not Assigned,Not Assigned,Not Assigned,,Megan M.,TRUE,n/a,5,0,0,My favorite sweet treat!,"Delicious and addictive. I cannot get enough of these. I buy 4 packs at a time. Good as a sweet treat or as a topping on oatmeal, ice cream etc.",No,No,R36I4EF3J5FLAB,https://www.amazon.com/review/R36I4EF3J5FLAB/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",1/22/17,Not Assigned,Not Assigned,Not Assigned,,Shadow,TRUE,n/a,5,0,0,Five Stars,Have been getting for a while break up a little pinch to put over yougurt and ice cream.,No,No,R3UEQUXS1ULC21,https://www.amazon.com/review/R3UEQUXS1ULC21/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",12/31/16,Not Assigned,Not Assigned,Not Assigned,,RCN001,TRUE,n/a,5,0,0,Five Stars,Faveeeee,No,No,R2KLG4Q9YYOELG,https://www.amazon.com/review/R2KLG4Q9YYOELG/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",12/27/16,Not Assigned,Not Assigned,Not Assigned,,Emily,TRUE,n/a,5,1,1,AMAZING!!,These are absolutely amazing!! Great alternative for anyone wanting to go gluten free without having to go snack free. Absolutely true to the taste the caramel ones are the best!,No,No,R2RY12DRU0DOD3,https://www.amazon.com/review/R2RY12DRU0DOD3/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",11/5/16,Not Assigned,Not Assigned,Not Assigned,,laura page,TRUE,n/a,5,0,0,Five Stars,I really like the taste of the coconut,No,No,R1RCSATZA52F4G,https://www.amazon.com/review/R1RCSATZA52F4G/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/28/16,Not Assigned,Not Assigned,Not Assigned,,Donna,TRUE,n/a,5,0,0,Five Stars,Yum!,No,No,R4JEHGU7Y2OFL,https://www.amazon.com/review/R4JEHGU7Y2OFL/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/6/16,Not Assigned,Not Assigned,Not Assigned,,Cheyenne Rousseau,TRUE,n/a,5,0,0,Five Stars,Love these snacks!! They are so delicious and such a great alternative to other processed snacks.,No,No,R3MUWXSAKQKWBY,https://www.amazon.com/review/R3MUWXSAKQKWBY/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",9/24/16,Not Assigned,Not Assigned,Not Assigned,,sharon lori parker,FALSE,n/a,5,0,0,Five Stars,Yum yum YUM. (did I mention YUM???),No,No,RAD3W3EZ3USTV,https://www.amazon.com/review/RAD3W3EZ3USTV/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",8/23/16,Not Assigned,Not Assigned,Not Assigned,,SunnyShopper,FALSE,n/a,5,0,0,Delicious,Healthy and delicious sweet treat.,No,No,R19OI12HAOZBZ7,https://www.amazon.com/review/R19OI12HAOZBZ7/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/18/16,Not Assigned,Not Assigned,Not Assigned,,Katy,TRUE,n/a,5,1,1,They are the greatest topping for your smoothie bowls or just enjoy crunching ...,These chips are the bomb!!! They are the greatest topping for your smoothie bowls or just enjoy crunching on them. The texture is perfect and I really like the caramel flavor. Great healthy snack!,No,No,RLV6ARXLFZ1GC,https://www.amazon.com/review/RLV6ARXLFZ1GC/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",7/11/16,Not Assigned,Not Assigned,Not Assigned,,Maria Jim,TRUE,n/a,5,0,0,Too good to resist!,I have given this to family and friends and they all like it.,No,No,R3KUA5KWX580HY,https://www.amazon.com/review/R3KUA5KWX580HY/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",4/7/16,Not Assigned,Not Assigned,Not Assigned,,Kate,TRUE,n/a,5,0,0,Addicting deliciousness,Seriously.,No,No,R1OENT70OFOL3O,https://www.amazon.com/review/R1OENT70OFOL3O/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/27/16,Not Assigned,Not Assigned,Not Assigned,,larissa,TRUE,n/a,5,0,0,Dang that is good!,MY FAVORITE EVER. These are really that dang good! Happy to have found them! Delicious snack and the right amount of flavor.,No,No,R2NZ7DT7ZL5B17,https://www.amazon.com/review/R2NZ7DT7ZL5B17/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",3/14/16,Not Assigned,Not Assigned,Not Assigned,,kelly stassi,TRUE,n/a,5,0,0,My new favorite treat,These are soooo DANG good! I dint even like coconut that much. These are a semi guilt free dessert. I'm addicted!,No,No,R39Z3OTRXDDJ43,https://www.amazon.com/review/R39Z3OTRXDDJ43/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",2/2/16,Not Assigned,Not Assigned,Not Assigned,,wendy106,TRUE,n/a,4,0,0,Nice flavor,Nice flavor.  Crunchy which I was not expecting.,No,No,R6F34SG46ZKP,https://www.amazon.com/review/R6F34SG46ZKP/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",2/1/16,Not Assigned,Not Assigned,Not Assigned,,Cricket,TRUE,n/a,5,0,0,DANG!! These are good.,"For me these Coconut Chips are so addictive that I've had to limit my purchase of them because once I open a bag I don't stop until it's empty.  When I first ordered them I wasn't really sure what to expect, but I loved them once I tried them.  They are crispy, crunchy, sweet coconutty bits of goodness!  I prefer to eat them on their own right out of the bag, BUT I have added them to salads and topped off brownies which are both delicious too.  Overall while they are a bit spendy (although my grocer has them cheaper), they are tasty enough that I'll continue to purchase them.",No,No,R2UP9PRR7Q3RUX,https://www.amazon.com/review/R2UP9PRR7Q3RUX/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",1/26/16,Not Assigned,Not Assigned,Not Assigned,,nancy hanson,TRUE,n/a,5,0,0,Five Stars,I love the caramel....do not like the unsweetend.,No,No,RQS0B4AFW8SEY,https://www.amazon.com/review/RQS0B4AFW8SEY/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",1/22/16,Not Assigned,Not Assigned,Not Assigned,,Joan VanB,TRUE,n/a,5,0,0,AbsolutelyDelicious!,Absolutely delicious.  Love them with yogurt. And just snacking on them.  Not too sweet.  Just right.,No,No,RQHQ66UAMFHZI,https://www.amazon.com/review/RQHQ66UAMFHZI/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",1/9/16,Not Assigned,Not Assigned,Not Assigned,,Clare,TRUE,n/a,4,0,0,these are a good substitute for chips,"these are a good substitute for chips, they are sweet and salty without being too much of one or the other",No,No,R38K5CAH4JUECZ,https://www.amazon.com/review/R38K5CAH4JUECZ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",1/7/16,Not Assigned,Not Assigned,Not Assigned,,Tawny M. Cleveland,FALSE,n/a,5,0,0,THE best coconut chips I have found!,"These are the best coconut chips!  Great for a mid-morning snack, for travel, for dessert.  I loved these the first time I bought them and then ordered a case as my teen and husband loved them too.  Sadly, when the case was almost gone, I tried another, cheaper brand.  I am back to buy Dang!  These are nice size chips, lightly flavored, delicious!  I highly recommend these to family and friends!",No,No,R1JOQHOCNUEPWX,https://www.amazon.com/review/R1JOQHOCNUEPWX/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",12/20/15,Not Assigned,Not Assigned,Not Assigned,,Teresa278,TRUE,n/a,5,0,0,Delicious,"This is delicious and something I had not tried previously. I'm on an AIP diet and I don't get to have sweets very often, but this is one that's totally safe for me to have and is a real treat! Highly, highly recommend!",No,No,R24LANK3IGPCVH,https://www.amazon.com/review/R24LANK3IGPCVH/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",12/5/15,Not Assigned,Not Assigned,Not Assigned,,Angela Harris,TRUE,n/a,5,0,0,These are so delicious!!!! I have ...,These are so delicious!!!!  I have to use an exceeding amount of self control to not devour the whole bag in one sitting!!!,No,No,R1HHJZS8EB5VN6,https://www.amazon.com/review/R1HHJZS8EB5VN6/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",12/2/15,Not Assigned,Not Assigned,Not Assigned,,Just chillin,TRUE,n/a,5,0,0,Five Stars,Better than potato chips!!!!,No,No,RV8MU9EGM7UDO,https://www.amazon.com/review/RV8MU9EGM7UDO/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",11/3/15,Not Assigned,Not Assigned,Not Assigned,,B. Penn,TRUE,n/a,5,0,0,Go too fast!,"Great taste. Tried to make them myself but didn't turn out nearly as good, and definitely not worth all the work.",No,No,RFZZQYBBVBJ3E,https://www.amazon.com/review/RFZZQYBBVBJ3E/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/29/15,Not Assigned,Not Assigned,Not Assigned,,MB,TRUE,n/a,5,0,0,Always good snack.,Yuuuum.  Nice snack for a change.,No,No,R4KR08UEU4VJD,https://www.amazon.com/review/R4KR08UEU4VJD/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/26/15,Not Assigned,Not Assigned,Not Assigned,,Cami R,TRUE,n/a,5,0,0,Five Stars,Small bag...but tasty,No,No,R3VPU5UDHYROJ1,https://www.amazon.com/review/R3VPU5UDHYROJ1/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/20/15,Not Assigned,Not Assigned,Not Assigned,,Linda M,TRUE,n/a,5,0,0,This coconut is amazing! I absolutely love it,"This coconut is amazing!  I absolutely love it!  I bought four bags so I could share with family members, however, it was so good, I now only have one bag left!  I will definitely be ordering more of this for stocking stuffers this year.  It is nice and crunchy and with just enough ""sweetness"" to take the edge off of sugar cravings throughout the day.  You don't even need to eat a lot at one time to curb hunger and cravings - just a few pieces will do.  Definitely a ""Five Star"" product in my opinion.",No,No,R15L9Z954KXYN4,https://www.amazon.com/review/R15L9Z954KXYN4/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/12/15,Not Assigned,Not Assigned,Not Assigned,,Martin T,TRUE,n/a,5,0,0,great as a topping on your favorite ice cream,"Really tasty, great as a topping on your favorite ice cream.",No,No,R17IO05OIIBQWA,https://www.amazon.com/review/R17IO05OIIBQWA/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/9/15,Not Assigned,Not Assigned,Not Assigned,,Brandee B.,FALSE,n/a,5,0,0,Five Stars,A+!,No,No,RSWSAMB3JN7ID,https://www.amazon.com/review/RSWSAMB3JN7ID/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
amazon,B00F94YP8U,Dang,Coconut Chips,Caramel Sea Salt,"Dang Gluten Free Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce Bags","Dang Toasted Coconut Chips, Caramel Sea Salt, 3.17 Ounce",10/6/15,Not Assigned,Not Assigned,Not Assigned,,Johnny five,TRUE,n/a,5,0,0,so good,"So good if you likr coconut, i always think how good it would be on a coconut cream pie, but they never last long enough for me to try it",No,No,R2Z6285AVA33SZ,https://www.amazon.com/review/R2Z6285AVA33SZ/ref=cm_cr_dp_title?ie=UTF8&ASIN=B00F94YP8U,B07BN6WQQS,,,,,,,,,,5/16/19 22:36
